# device: DP-ELBOW
# CPR=2500, quadrature x4 -> 10000 counts per revolution
# sample rate: 500 Hz, samples: 50000
# battery at download: 3.78 V
# quadrature errors: 0, index errors: 0
# index verification: PASSED
t,counts,deg
26.0980,-75235,-2708.460
26.1000,-75238,-2708.568
26.1020,-75241,-2708.676
26.1040,-75244,-2708.784
26.1060,-75247,-2708.892
26.1080,-75250,-2709.000
26.1100,-75252,-2709.072
26.1120,-75255,-2709.180
26.1140,-75258,-2709.288
26.1160,-75261,-2709.396
26.1180,-75263,-2709.468
26.1200,-75266,-2709.576
26.1220,-75268,-2709.648
26.1240,-75271,-2709.756
26.1260,-75273,-2709.828
26.1280,-75276,-2709.936
26.1300,-75278,-2710.008
26.1320,-75280,-2710.080
26.1340,-75282,-2710.152
26.1360,-75284,-2710.224
26.1380,-75286,-2710.296
26.1400,-75289,-2710.404
26.1420,-75290,-2710.440
26.1440,-75292,-2710.512
26.1460,-75294,-2710.584
26.1480,-75296,-2710.656
26.1500,-75297,-2710.692
26.1520,-75299,-2710.764
26.1540,-75301,-2710.836
26.1560,-75302,-2710.872
26.1580,-75303,-2710.908
26.1600,-75305,-2710.980
26.1620,-75306,-2711.016
26.1640,-75307,-2711.052
26.1660,-75308,-2711.088
26.1680,-75309,-2711.124
26.1700,-75310,-2711.160
26.1720,-75311,-2711.196
26.1740,-75312,-2711.232
26.1760,-75313,-2711.268
26.1780,-75313,-2711.268
26.1800,-75314,-2711.304
26.1820,-75314,-2711.304
26.1840,-75315,-2711.340
26.1860,-75315,-2711.340
26.1880,-75315,-2711.340
26.1900,-75315,-2711.340
26.1920,-75315,-2711.340
26.1940,-75315,-2711.340
26.1960,-75315,-2711.340
26.1980,-75315,-2711.340
26.2000,-75315,-2711.340
26.2020,-75315,-2711.340
26.2040,-75314,-2711.304
26.2060,-75314,-2711.304
26.2080,-75313,-2711.268
26.2100,-75313,-2711.268
26.2120,-75312,-2711.232
26.2140,-75311,-2711.196
26.2160,-75311,-2711.196
26.2180,-75310,-2711.160
26.2200,-75309,-2711.124
26.2220,-75308,-2711.088
26.2240,-75307,-2711.052
26.2260,-75305,-2710.980
26.2280,-75304,-2710.944
26.2300,-75303,-2710.908
26.2320,-75302,-2710.872
26.2340,-75300,-2710.800
26.2360,-75299,-2710.764
26.2380,-75297,-2710.692
26.2400,-75295,-2710.620
26.2420,-75294,-2710.584
26.2440,-75292,-2710.512
26.2460,-75290,-2710.440
26.2480,-75288,-2710.368
26.2500,-75286,-2710.296
26.2520,-75284,-2710.224
26.2540,-75282,-2710.152
26.2560,-75280,-2710.080
26.2580,-75278,-2710.008
26.2600,-75276,-2709.936
26.2620,-75274,-2709.864
26.2640,-75272,-2709.792
26.2660,-75269,-2709.684
26.2680,-75267,-2709.612
26.2700,-75264,-2709.504
26.2720,-75262,-2709.432
26.2740,-75259,-2709.324
26.2760,-75257,-2709.252
26.2780,-75254,-2709.144
26.2800,-75252,-2709.072
26.2820,-75249,-2708.964
26.2840,-75247,-2708.892
26.2860,-75244,-2708.784
26.2880,-75241,-2708.676
26.2900,-75238,-2708.568
26.2920,-75236,-2708.496
26.2940,-75233,-2708.388
26.2960,-75230,-2708.280
26.2980,-75227,-2708.172
26.3000,-75224,-2708.064
26.3020,-75221,-2707.956
26.3040,-75219,-2707.884
26.3060,-75216,-2707.776
26.3080,-75213,-2707.668
26.3100,-75210,-2707.560
26.3120,-75207,-2707.452
26.3140,-75204,-2707.344
26.3160,-75201,-2707.236
26.3180,-75198,-2707.128
26.3200,-75195,-2707.020
26.3220,-75192,-2706.912
26.3240,-75190,-2706.840
26.3260,-75187,-2706.732
26.3280,-75184,-2706.624
26.3300,-75181,-2706.516
26.3320,-75178,-2706.408
26.3340,-75175,-2706.300
26.3360,-75172,-2706.192
26.3380,-75170,-2706.120
26.3400,-75167,-2706.012
26.3420,-75164,-2705.904
26.3440,-75161,-2705.796
26.3460,-75159,-2705.724
26.3480,-75156,-2705.616
26.3500,-75153,-2705.508
26.3520,-75151,-2705.436
26.3540,-75148,-2705.328
26.3560,-75146,-2705.256
26.3580,-75143,-2705.148
26.3600,-75141,-2705.076
26.3620,-75139,-2705.004
26.3640,-75136,-2704.896
26.3660,-75134,-2704.824
26.3680,-75132,-2704.752
26.3700,-75129,-2704.644
26.3720,-75127,-2704.572
26.3740,-75125,-2704.500
26.3760,-75123,-2704.428
26.3780,-75121,-2704.356
26.3800,-75119,-2704.284
26.3820,-75117,-2704.212
26.3840,-75115,-2704.140
26.3860,-75114,-2704.104
26.3880,-75112,-2704.032
26.3900,-75110,-2703.960
26.3920,-75109,-2703.924
26.3940,-75107,-2703.852
26.3960,-75106,-2703.816
26.3980,-75104,-2703.744
26.4000,-75103,-2703.708
26.4020,-75102,-2703.672
26.4040,-75101,-2703.636
26.4060,-75100,-2703.600
26.4080,-75099,-2703.564
26.4100,-75098,-2703.528
26.4120,-75097,-2703.492
26.4140,-75096,-2703.456
26.4160,-75095,-2703.420
26.4180,-75095,-2703.420
26.4200,-75094,-2703.384
26.4220,-75094,-2703.384
26.4240,-75093,-2703.348
26.4260,-75093,-2703.348
26.4280,-75093,-2703.348
26.4300,-75093,-2703.348
26.4320,-75093,-2703.348
26.4340,-75093,-2703.348
26.4360,-75093,-2703.348
26.4380,-75093,-2703.348
26.4400,-75093,-2703.348
26.4420,-75093,-2703.348
26.4440,-75094,-2703.384
26.4460,-75094,-2703.384
26.4480,-75095,-2703.420
26.4500,-75096,-2703.456
26.4520,-75096,-2703.456
26.4540,-75097,-2703.492
26.4560,-75098,-2703.528
26.4580,-75099,-2703.564
26.4600,-75100,-2703.600
26.4620,-75102,-2703.672
26.4640,-75103,-2703.708
26.4660,-75104,-2703.744
26.4680,-75106,-2703.816
26.4700,-75107,-2703.852
26.4720,-75109,-2703.924
26.4740,-75111,-2703.996
26.4760,-75112,-2704.032
26.4780,-75114,-2704.104
26.4800,-75116,-2704.176
26.4820,-75118,-2704.248
26.4840,-75120,-2704.320
26.4860,-75123,-2704.428
26.4880,-75125,-2704.500
26.4900,-75127,-2704.572
26.4920,-75130,-2704.680
26.4940,-75132,-2704.752
26.4960,-75135,-2704.860
26.4980,-75137,-2704.932
26.5000,-75140,-2705.040
26.5020,-75143,-2705.148
26.5040,-75145,-2705.220
26.5060,-75148,-2705.328
26.5080,-75151,-2705.436
26.5100,-75154,-2705.544
26.5120,-75158,-2705.688
26.5140,-75161,-2705.796
26.5160,-75164,-2705.904
26.5180,-75167,-2706.012
26.5200,-75171,-2706.156
26.5220,-75174,-2706.264
26.5240,-75177,-2706.372
26.5260,-75181,-2706.516
26.5280,-75185,-2706.660
26.5300,-75188,-2706.768
26.5320,-75192,-2706.912
26.5340,-75196,-2707.056
26.5360,-75199,-2707.164
26.5380,-75203,-2707.308
26.5400,-75207,-2707.452
26.5420,-75211,-2707.596
26.5440,-75215,-2707.740
26.5460,-75219,-2707.884
26.5480,-75223,-2708.028
26.5500,-75227,-2708.172
26.5520,-75231,-2708.316
26.5540,-75235,-2708.460
26.5560,-75239,-2708.604
26.5580,-75243,-2708.748
26.5600,-75248,-2708.928
26.5620,-75252,-2709.072
26.5640,-75256,-2709.216
26.5660,-75260,-2709.360
26.5680,-75265,-2709.540
26.5700,-75269,-2709.684
26.5720,-75273,-2709.828
26.5740,-75277,-2709.972
26.5760,-75282,-2710.152
26.5780,-75286,-2710.296
26.5800,-75290,-2710.440
26.5820,-75295,-2710.620
26.5840,-75299,-2710.764
26.5860,-75303,-2710.908
26.5880,-75308,-2711.088
26.5900,-75312,-2711.232
26.5920,-75316,-2711.376
26.5940,-75321,-2711.556
26.5960,-75325,-2711.700
26.5980,-75329,-2711.844
26.6000,-75333,-2711.988
26.6020,-75338,-2712.168
26.6040,-75342,-2712.312
26.6060,-75346,-2712.456
26.6080,-75350,-2712.600
26.6100,-75354,-2712.744
26.6120,-75358,-2712.888
26.6140,-75362,-2713.032
26.6160,-75367,-2713.212
26.6180,-75370,-2713.320
26.6200,-75374,-2713.464
26.6220,-75378,-2713.608
26.6240,-75382,-2713.752
26.6260,-75386,-2713.896
26.6280,-75390,-2714.040
26.6300,-75394,-2714.184
26.6320,-75397,-2714.292
26.6340,-75401,-2714.436
26.6360,-75405,-2714.580
26.6380,-75408,-2714.688
26.6400,-75412,-2714.832
26.6420,-75415,-2714.940
26.6440,-75419,-2715.084
26.6460,-75422,-2715.192
26.6480,-75425,-2715.300
26.6500,-75428,-2715.408
26.6520,-75431,-2715.516
26.6540,-75435,-2715.660
26.6560,-75438,-2715.768
26.6580,-75441,-2715.876
26.6600,-75443,-2715.948
26.6620,-75446,-2716.056
26.6640,-75449,-2716.164
26.6660,-75452,-2716.272
26.6680,-75454,-2716.344
26.6700,-75457,-2716.452
26.6720,-75459,-2716.524
26.6740,-75462,-2716.632
26.6760,-75464,-2716.704
26.6780,-75466,-2716.776
26.6800,-75468,-2716.848
26.6820,-75470,-2716.920
26.6840,-75472,-2716.992
26.6860,-75474,-2717.064
26.6880,-75476,-2717.136
26.6900,-75478,-2717.208
26.6920,-75480,-2717.280
26.6940,-75481,-2717.316
26.6960,-75483,-2717.388
26.6980,-75484,-2717.424
26.7000,-75485,-2717.460
26.7020,-75487,-2717.532
26.7040,-75488,-2717.568
26.7060,-75489,-2717.604
26.7080,-75490,-2717.640
26.7100,-75491,-2717.676
26.7120,-75492,-2717.712
26.7140,-75492,-2717.712
26.7160,-75493,-2717.748
26.7180,-75493,-2717.748
26.7200,-75494,-2717.784
26.7220,-75494,-2717.784
26.7240,-75495,-2717.820
26.7260,-75495,-2717.820
26.7280,-75495,-2717.820
26.7300,-75495,-2717.820
26.7320,-75495,-2717.820
26.7340,-75495,-2717.820
26.7360,-75495,-2717.820
26.7380,-75494,-2717.784
26.7400,-75494,-2717.784
26.7420,-75493,-2717.748
26.7440,-75493,-2717.748
26.7460,-75492,-2717.712
26.7480,-75491,-2717.676
26.7500,-75491,-2717.676
26.7520,-75490,-2717.640
26.7540,-75489,-2717.604
26.7560,-75488,-2717.568
26.7580,-75487,-2717.532
26.7600,-75485,-2717.460
26.7620,-75484,-2717.424
26.7640,-75483,-2717.388
26.7660,-75481,-2717.316
26.7680,-75480,-2717.280
26.7700,-75478,-2717.208
26.7720,-75476,-2717.136
26.7740,-75475,-2717.100
26.7760,-75473,-2717.028
26.7780,-75471,-2716.956
26.7800,-75469,-2716.884
26.7820,-75467,-2716.812
26.7840,-75465,-2716.740
26.7860,-75463,-2716.668
26.7880,-75460,-2716.560
26.7900,-75458,-2716.488
26.7920,-75456,-2716.416
26.7940,-75453,-2716.308
26.7960,-75451,-2716.236
26.7980,-75448,-2716.128
26.8000,-75445,-2716.020
26.8020,-75443,-2715.948
26.8040,-75440,-2715.840
26.8060,-75437,-2715.732
26.8080,-75434,-2715.624
26.8100,-75431,-2715.516
26.8120,-75428,-2715.408
26.8140,-75425,-2715.300
26.8160,-75422,-2715.192
26.8180,-75419,-2715.084
26.8200,-75416,-2714.976
26.8220,-75413,-2714.868
26.8240,-75409,-2714.724
26.8260,-75406,-2714.616
26.8280,-75403,-2714.508
26.8300,-75399,-2714.364
26.8320,-75396,-2714.256
26.8340,-75393,-2714.148
26.8360,-75389,-2714.004
26.8380,-75386,-2713.896
26.8400,-75382,-2713.752
26.8420,-75379,-2713.644
26.8440,-75375,-2713.500
26.8460,-75371,-2713.356
26.8480,-75368,-2713.248
26.8500,-75364,-2713.104
26.8520,-75360,-2712.960
26.8540,-75357,-2712.852
26.8560,-75353,-2712.708
26.8580,-75349,-2712.564
26.8600,-75346,-2712.456
26.8620,-75342,-2712.312
26.8640,-75338,-2712.168
26.8660,-75334,-2712.024
26.8680,-75331,-2711.916
26.8700,-75327,-2711.772
26.8720,-75323,-2711.628
26.8740,-75319,-2711.484
26.8760,-75316,-2711.376
26.8780,-75312,-2711.232
26.8800,-75308,-2711.088
26.8820,-75305,-2710.980
26.8840,-75301,-2710.836
26.8860,-75297,-2710.692
26.8880,-75293,-2710.548
26.8900,-75290,-2710.440
26.8920,-75286,-2710.296
26.8940,-75283,-2710.188
26.8960,-75279,-2710.044
26.8980,-75275,-2709.900
26.9000,-75272,-2709.792
26.9020,-75268,-2709.648
26.9040,-75265,-2709.540
26.9060,-75261,-2709.396
26.9080,-75258,-2709.288
26.9100,-75255,-2709.180
26.9120,-75251,-2709.036
26.9140,-75248,-2708.928
26.9160,-75245,-2708.820
26.9180,-75241,-2708.676
26.9200,-75238,-2708.568
26.9220,-75235,-2708.460
26.9240,-75232,-2708.352
26.9260,-75229,-2708.244
26.9280,-75226,-2708.136
26.9300,-75223,-2708.028
26.9320,-75220,-2707.920
26.9340,-75217,-2707.812
26.9360,-75214,-2707.704
26.9380,-75212,-2707.632
26.9400,-75209,-2707.524
26.9420,-75206,-2707.416
26.9440,-75204,-2707.344
26.9460,-75201,-2707.236
26.9480,-75199,-2707.164
26.9500,-75197,-2707.092
26.9520,-75194,-2706.984
26.9540,-75192,-2706.912
26.9560,-75190,-2706.840
26.9580,-75188,-2706.768
26.9600,-75186,-2706.696
26.9620,-75184,-2706.624
26.9640,-75182,-2706.552
26.9660,-75180,-2706.480
26.9680,-75178,-2706.408
26.9700,-75176,-2706.336
26.9720,-75175,-2706.300
26.9740,-75173,-2706.228
26.9760,-75172,-2706.192
26.9780,-75170,-2706.120
26.9800,-75169,-2706.084
26.9820,-75168,-2706.048
26.9840,-75166,-2705.976
26.9860,-75165,-2705.940
26.9880,-75164,-2705.904
26.9900,-75163,-2705.868
26.9920,-75162,-2705.832
26.9940,-75162,-2705.832
26.9960,-75161,-2705.796
26.9980,-75160,-2705.760
27.0000,-75160,-2705.760
27.0020,-75159,-2705.724
27.0040,-75159,-2705.724
27.0060,-75158,-2705.688
27.0080,-75158,-2705.688
27.0100,-75158,-2705.688
27.0120,-75157,-2705.652
27.0140,-75157,-2705.652
27.0160,-75157,-2705.652
27.0180,-75157,-2705.652
27.0200,-75158,-2705.688
27.0220,-75158,-2705.688
27.0240,-75158,-2705.688
27.0260,-75158,-2705.688
27.0280,-75159,-2705.724
27.0300,-75159,-2705.724
27.0320,-75160,-2705.760
27.0340,-75161,-2705.796
27.0360,-75161,-2705.796
27.0380,-75162,-2705.832
27.0400,-75163,-2705.868
27.0420,-75164,-2705.904
27.0440,-75165,-2705.940
27.0460,-75166,-2705.976
27.0480,-75167,-2706.012
27.0500,-75168,-2706.048
27.0520,-75169,-2706.084
27.0540,-75170,-2706.120
27.0560,-75172,-2706.192
27.0580,-75173,-2706.228
27.0600,-75175,-2706.300
27.0620,-75176,-2706.336
27.0640,-75178,-2706.408
27.0660,-75179,-2706.444
27.0680,-75181,-2706.516
27.0700,-75183,-2706.588
27.0720,-75184,-2706.624
27.0740,-75186,-2706.696
27.0760,-75188,-2706.768
27.0780,-75190,-2706.840
27.0800,-75192,-2706.912
27.0820,-75194,-2706.984
27.0840,-75196,-2707.056
27.0860,-75198,-2707.128
27.0880,-75200,-2707.200
27.0900,-75202,-2707.272
27.0920,-75204,-2707.344
27.0940,-75206,-2707.416
27.0960,-75209,-2707.524
27.0980,-75211,-2707.596
27.1000,-75213,-2707.668
27.1020,-75215,-2707.740
27.1040,-75218,-2707.848
27.1060,-75220,-2707.920
27.1080,-75222,-2707.992
27.1100,-75225,-2708.100
27.1120,-75227,-2708.172
27.1140,-75230,-2708.280
27.1160,-75232,-2708.352
27.1180,-75234,-2708.424
27.1200,-75237,-2708.532
27.1220,-75239,-2708.604
27.1240,-75242,-2708.712
27.1260,-75244,-2708.784
27.1280,-75247,-2708.892
27.1300,-75249,-2708.964
27.1320,-75252,-2709.072
27.1340,-75254,-2709.144
27.1360,-75257,-2709.252
27.1380,-75259,-2709.324
27.1400,-75261,-2709.396
27.1420,-75264,-2709.504
27.1440,-75266,-2709.576
27.1460,-75269,-2709.684
27.1480,-75271,-2709.756
27.1500,-75273,-2709.828
27.1520,-75276,-2709.936
27.1540,-75278,-2710.008
27.1560,-75280,-2710.080
27.1580,-75282,-2710.152
27.1600,-75285,-2710.260
27.1620,-75287,-2710.332
27.1640,-75289,-2710.404
27.1660,-75291,-2710.476
27.1680,-75293,-2710.548
27.1700,-75295,-2710.620
27.1720,-75297,-2710.692
27.1740,-75299,-2710.764
27.1760,-75301,-2710.836
27.1780,-75303,-2710.908
27.1800,-75305,-2710.980
27.1820,-75307,-2711.052
27.1840,-75309,-2711.124
27.1860,-75311,-2711.196
27.1880,-75312,-2711.232
27.1900,-75314,-2711.304
27.1920,-75316,-2711.376
27.1940,-75317,-2711.412
27.1960,-75319,-2711.484
27.1980,-75320,-2711.520
27.2000,-75321,-2711.556
27.2020,-75323,-2711.628
27.2040,-75324,-2711.664
27.2060,-75325,-2711.700
27.2080,-75326,-2711.736
27.2100,-75327,-2711.772
27.2120,-75328,-2711.808
27.2140,-75329,-2711.844
27.2160,-75330,-2711.880
27.2180,-75331,-2711.916
27.2200,-75332,-2711.952
27.2220,-75333,-2711.988
27.2240,-75333,-2711.988
27.2260,-75334,-2712.024
27.2280,-75334,-2712.024
27.2300,-75335,-2712.060
27.2320,-75335,-2712.060
27.2340,-75335,-2712.060
27.2360,-75336,-2712.096
27.2380,-75336,-2712.096
27.2400,-75336,-2712.096
27.2420,-75336,-2712.096
27.2440,-75336,-2712.096
27.2460,-75336,-2712.096
27.2480,-75335,-2712.060
27.2500,-75335,-2712.060
27.2520,-75335,-2712.060
27.2540,-75334,-2712.024
27.2560,-75334,-2712.024
27.2580,-75333,-2711.988
27.2600,-75333,-2711.988
27.2620,-75332,-2711.952
27.2640,-75331,-2711.916
27.2660,-75330,-2711.880
27.2680,-75329,-2711.844
27.2700,-75328,-2711.808
27.2720,-75327,-2711.772
27.2740,-75326,-2711.736
27.2760,-75325,-2711.700
27.2780,-75324,-2711.664
27.2800,-75322,-2711.592
27.2820,-75321,-2711.556
27.2840,-75319,-2711.484
27.2860,-75318,-2711.448
27.2880,-75316,-2711.376
27.2900,-75314,-2711.304
27.2920,-75313,-2711.268
27.2940,-75311,-2711.196
27.2960,-75309,-2711.124
27.2980,-75307,-2711.052
27.3000,-75305,-2710.980
27.3020,-75303,-2710.908
27.3040,-75301,-2710.836
27.3060,-75298,-2710.728
27.3080,-75296,-2710.656
27.3100,-75294,-2710.584
27.3120,-75292,-2710.512
27.3140,-75289,-2710.404
27.3160,-75287,-2710.332
27.3180,-75284,-2710.224
27.3200,-75281,-2710.116
27.3220,-75279,-2710.044
27.3240,-75276,-2709.936
27.3260,-75273,-2709.828
27.3280,-75271,-2709.756
27.3300,-75268,-2709.648
27.3320,-75265,-2709.540
27.3340,-75262,-2709.432
27.3360,-75259,-2709.324
27.3380,-75256,-2709.216
27.3400,-75253,-2709.108
27.3420,-75250,-2709.000
27.3440,-75247,-2708.892
27.3460,-75243,-2708.748
27.3480,-75240,-2708.640
27.3500,-75237,-2708.532
27.3520,-75234,-2708.424
27.3540,-75230,-2708.280
27.3560,-75227,-2708.172
27.3580,-75224,-2708.064
27.3600,-75220,-2707.920
27.3620,-75217,-2707.812
27.3640,-75213,-2707.668
27.3660,-75210,-2707.560
27.3680,-75207,-2707.452
27.3700,-75203,-2707.308
27.3720,-75200,-2707.200
27.3740,-75196,-2707.056
27.3760,-75193,-2706.948
27.3780,-75189,-2706.804
27.3800,-75186,-2706.696
27.3820,-75182,-2706.552
27.3840,-75179,-2706.444
27.3860,-75175,-2706.300
27.3880,-75172,-2706.192
27.3900,-75168,-2706.048
27.3920,-75164,-2705.904
27.3940,-75161,-2705.796
27.3960,-75157,-2705.652
27.3980,-75154,-2705.544
27.4000,-75150,-2705.400
27.4020,-75147,-2705.292
27.4040,-75144,-2705.184
27.4060,-75140,-2705.040
27.4080,-75137,-2704.932
27.4100,-75133,-2704.788
27.4120,-75130,-2704.680
27.4140,-75127,-2704.572
27.4160,-75123,-2704.428
27.4180,-75120,-2704.320
27.4200,-75117,-2704.212
27.4220,-75113,-2704.068
27.4240,-75110,-2703.960
27.4260,-75107,-2703.852
27.4280,-75104,-2703.744
27.4300,-75101,-2703.636
27.4320,-75098,-2703.528
27.4340,-75095,-2703.420
27.4360,-75092,-2703.312
27.4380,-75089,-2703.204
27.4400,-75086,-2703.096
27.4420,-75083,-2702.988
27.4440,-75080,-2702.880
27.4460,-75078,-2702.808
27.4480,-75075,-2702.700
27.4500,-75072,-2702.592
27.4520,-75070,-2702.520
27.4540,-75067,-2702.412
27.4560,-75065,-2702.340
27.4580,-75062,-2702.232
27.4600,-75060,-2702.160
27.4620,-75058,-2702.088
27.4640,-75055,-2701.980
27.4660,-75053,-2701.908
27.4680,-75051,-2701.836
27.4700,-75049,-2701.764
27.4720,-75047,-2701.692
27.4740,-75045,-2701.620
27.4760,-75043,-2701.548
27.4780,-75042,-2701.512
27.4800,-75040,-2701.440
27.4820,-75038,-2701.368
27.4840,-75037,-2701.332
27.4860,-75035,-2701.260
27.4880,-75034,-2701.224
27.4900,-75033,-2701.188
27.4920,-75031,-2701.116
27.4940,-75030,-2701.080
27.4960,-75029,-2701.044
27.4980,-75028,-2701.008
27.5000,-75027,-2700.972
27.5020,-75026,-2700.936
27.5040,-75025,-2700.900
27.5060,-75025,-2700.900
27.5080,-75024,-2700.864
27.5100,-75023,-2700.828
27.5120,-75023,-2700.828
27.5140,-75023,-2700.828
27.5160,-75022,-2700.792
27.5180,-75022,-2700.792
27.5200,-75022,-2700.792
27.5220,-75022,-2700.792
27.5240,-75022,-2700.792
27.5260,-75022,-2700.792
27.5280,-75022,-2700.792
27.5300,-75022,-2700.792
27.5320,-75023,-2700.828
27.5340,-75023,-2700.828
27.5360,-75024,-2700.864
27.5380,-75024,-2700.864
27.5400,-75025,-2700.900
27.5420,-75026,-2700.936
27.5440,-75027,-2700.972
27.5460,-75027,-2700.972
27.5480,-75028,-2701.008
27.5500,-75030,-2701.080
27.5520,-75031,-2701.116
27.5540,-75032,-2701.152
27.5560,-75033,-2701.188
27.5580,-75035,-2701.260
27.5600,-75036,-2701.296
27.5620,-75038,-2701.368
27.5640,-75039,-2701.404
27.5660,-75041,-2701.476
27.5680,-75043,-2701.548
27.5700,-75045,-2701.620
27.5720,-75047,-2701.692
27.5740,-75049,-2701.764
27.5760,-75051,-2701.836
27.5780,-75053,-2701.908
27.5800,-75055,-2701.980
27.5820,-75058,-2702.088
27.5840,-75060,-2702.160
27.5860,-75063,-2702.268
27.5880,-75065,-2702.340
27.5900,-75068,-2702.448
27.5920,-75070,-2702.520
27.5940,-75073,-2702.628
27.5960,-75076,-2702.736
27.5980,-75079,-2702.844
27.6000,-75082,-2702.952
27.6020,-75085,-2703.060
27.6040,-75088,-2703.168
27.6060,-75091,-2703.276
27.6080,-75094,-2703.384
27.6100,-75097,-2703.492
27.6120,-75100,-2703.600
27.6140,-75104,-2703.744
27.6160,-75107,-2703.852
27.6180,-75110,-2703.960
27.6200,-75114,-2704.104
27.6220,-75117,-2704.212
27.6240,-75121,-2704.356
27.6260,-75124,-2704.464
27.6280,-75128,-2704.608
27.6300,-75132,-2704.752
27.6320,-75135,-2704.860
27.6340,-75139,-2705.004
27.6360,-75143,-2705.148
27.6380,-75147,-2705.292
27.6400,-75151,-2705.436
27.6420,-75155,-2705.580
27.6440,-75158,-2705.688
27.6460,-75162,-2705.832
27.6480,-75166,-2705.976
27.6500,-75170,-2706.120
27.6520,-75174,-2706.264
27.6540,-75178,-2706.408
27.6560,-75182,-2706.552
27.6580,-75186,-2706.696
27.6600,-75190,-2706.840
27.6620,-75195,-2707.020
27.6640,-75199,-2707.164
27.6660,-75203,-2707.308
27.6680,-75207,-2707.452
27.6700,-75211,-2707.596
27.6720,-75215,-2707.740
27.6740,-75219,-2707.884
27.6760,-75223,-2708.028
27.6780,-75227,-2708.172
27.6800,-75232,-2708.352
27.6820,-75236,-2708.496
27.6840,-75240,-2708.640
27.6860,-75244,-2708.784
27.6880,-75248,-2708.928
27.6900,-75252,-2709.072
27.6920,-75256,-2709.216
27.6940,-75260,-2709.360
27.6960,-75264,-2709.504
27.6980,-75268,-2709.648
27.7000,-75272,-2709.792
27.7020,-75276,-2709.936
27.7040,-75280,-2710.080
27.7060,-75283,-2710.188
27.7080,-75287,-2710.332
27.7100,-75291,-2710.476
27.7120,-75295,-2710.620
27.7140,-75298,-2710.728
27.7160,-75302,-2710.872
27.7180,-75306,-2711.016
27.7200,-75309,-2711.124
27.7220,-75313,-2711.268
27.7240,-75316,-2711.376
27.7260,-75320,-2711.520
27.7280,-75323,-2711.628
27.7300,-75327,-2711.772
27.7320,-75330,-2711.880
27.7340,-75333,-2711.988
27.7360,-75336,-2712.096
27.7380,-75340,-2712.240
27.7400,-75343,-2712.348
27.7420,-75346,-2712.456
27.7440,-75349,-2712.564
27.7460,-75352,-2712.672
27.7480,-75354,-2712.744
27.7500,-75357,-2712.852
27.7520,-75360,-2712.960
27.7540,-75363,-2713.068
27.7560,-75365,-2713.140
27.7580,-75368,-2713.248
27.7600,-75370,-2713.320
27.7620,-75372,-2713.392
27.7640,-75375,-2713.500
27.7660,-75377,-2713.572
27.7680,-75379,-2713.644
27.7700,-75381,-2713.716
27.7720,-75383,-2713.788
27.7740,-75385,-2713.860
27.7760,-75387,-2713.932
27.7780,-75389,-2714.004
27.7800,-75391,-2714.076
27.7820,-75392,-2714.112
27.7840,-75394,-2714.184
27.7860,-75395,-2714.220
27.7880,-75397,-2714.292
27.7900,-75398,-2714.328
27.7920,-75399,-2714.364
27.7940,-75401,-2714.436
27.7960,-75402,-2714.472
27.7980,-75403,-2714.508
27.8000,-75404,-2714.544
27.8020,-75404,-2714.544
27.8040,-75405,-2714.580
27.8060,-75406,-2714.616
27.8080,-75407,-2714.652
27.8100,-75407,-2714.652
27.8120,-75408,-2714.688
27.8140,-75408,-2714.688
27.8160,-75408,-2714.688
27.8180,-75409,-2714.724
27.8200,-75409,-2714.724
27.8220,-75409,-2714.724
27.8240,-75409,-2714.724
27.8260,-75409,-2714.724
27.8280,-75409,-2714.724
27.8300,-75409,-2714.724
27.8320,-75408,-2714.688
27.8340,-75408,-2714.688
27.8360,-75407,-2714.652
27.8380,-75407,-2714.652
27.8400,-75406,-2714.616
27.8420,-75406,-2714.616
27.8440,-75405,-2714.580
